NUMBER,OUTTLET_ID,TERRITORY,DISTRICT,ROUTE,SALESMAN_ID,SALESMAN_ID,PEMBELIAN,STOK,RETUR,PACK DISPLAY,SKU,,,,,,,,,,
175,LP066606175,6,66,6,SPV006,TMC066,928900,204000,37300,63,5,,,,,,,,,,
176,LP066606176,6,66,6,SPV006,TMC066,2660400,264400,82300,86,12,,,,,,,,,,
177,LP066606177,6,66,6,SPV006,TMC066,939900,183000,87800,69,5,,,,,,,,,,
178,LP066606178,6,66,6,SPV006,TMC066,1857000,88600,36500,38,3,,,,,,,,,,
179,LP066606179,6,66,6,SPV006,TMC066,1726500,210700,46900,62,10,,,,,,,,,,
180,LP066606180,6,66,6,SPV006,TMC066,778100,180300,101600,88,7,,,,,,,,,,
181,LP066606181,6,66,6,SPV006,TMC066,826700,110500,92300,97,5,,,,,,,,,,
182,LP066606182,6,66,6,SPV006,TMC066,2967300,212300,78900,93,14,,,,,,,,,,
183,LP066606183,6,66,6,SPV006,TMC066,1478100,119600,49700,56,6,,,,,,,,,,
184,LP066606184,6,66,6,SPV006,TMC066,1711400,277300,85000,78,9,,,,,,,,,,
185,LP066606185,6,66,6,SPV006,TMC066,1348900,157600,55300,30,7,,,,,,,,,,
186,LP066606186,6,66,6,SPV006,TMC066,1588400,209200,98400,35,10,,,,,,,,,,
187,LP066606187,6,66,6,SPV006,TMC066,2021000,240200,98100,38,13,,,,,,,,,,
188,LP066606188,6,66,6,SPV006,TMC066,882600,156500,47800,86,11,,,,,,,,,,
1,LP076701001,7,67,1,SPV007,TMC067,2502500,210500,37500,52,7,,,,,,,,,,
2,LP076701002,7,67,1,SPV007,TMC067,2238800,175500,103200,76,14,,,,,,,,,,
3,LP076701003,7,67,1,SPV007,TMC067,2872000,280500,81800,31,5,,,,,,,,,,
4,LP076701004,7,67,1,SPV007,TMC067,1512600,220900,90200,75,5,,,,,,,,,,
5,LP076701005,7,67,1,SPV007,TMC067,2924600,89600,93400,64,3,,,,,,,,,,
6,LP076701006,7,67,1,SPV007,TMC067,2814100,192000,29600,57,13,,,,,,,,,,
7,LP076701007,7,67,1,SPV007,TMC067,2333000,265900,35300,70,7,,,,,,,,,,
8,LP076701008,7,67,1,SPV007,TMC067,2818600,116000,60600,77,13,,,,,,,,,,
9,LP076701009,7,67,1,SPV007,TMC067,1825300,202100,84900,72,11,,,,,,,,,,
10,LP076701010,7,67,1,SPV007,TMC067,2042600,186300,32600,64,9,,,,,,,,,,
11,LP076701011,7,67,1,SPV007,TMC067,857700,284300,43500,77,6,,,,,,,,,,
12,LP076701012,7,67,1,SPV007,TMC067,2593700,151500,38500,27,11,,,,,,,,,,
13,LP076701013,7,67,1,SPV007,TMC067,2688700,228000,81900,36,7,,,,,,,,,,
14,LP076701014,7,67,1,SPV007,TMC067,2399800,236700,39500,56,13,,,,,,,,,,
15,LP076701015,7,67,1,SPV007,TMC067,2209700,131100,39900,50,3,,,,,,,,,,
16,LP076701016,7,67,1,SPV007,TMC067,2497900,243400,83700,58,8,,,,,,,,,,
17,LP076701017,7,67,1,SPV007,TMC067,1870200,93500,36800,28,4,,,,,,,,,,
18,LP076701018,7,67,1,SPV007,TMC067,1352600,176200,76100,67,11,,,,,,,,,,
19,LP076701019,7,67,1,SPV007,TMC067,2398000,244200,80300,98,6,,,,,,,,,,
20,LP076701020,7,67,1,SPV007,TMC067,1053200,249400,76600,51,13,,,,,,,,,,
21,LP076701021,7,67,1,SPV007,TMC067,1307600,201900,38000,95,14,,,,,,,,,,
22,LP076701022,7,67,1,SPV007,TMC067,2682100,122100,54300,28,4,,,,,,,,,,
23,LP076701023,7,67,1,SPV007,TMC067,1927500,246100,94300,34,9,,,,,,,,,,
24,LP076701024,7,67,1,SPV007,TMC067,1896300,188800,29900,35,3,,,,,,,,,,
25,LP076701025,7,67,1,SPV007,TMC067,1505400,142600,81700,48,3,,,,,,,,,,
26,LP076701026,7,67,1,SPV007,TMC067,2500700,144500,44500,41,3,,,,,,,,,,
27,LP076701027,7,67,1,SPV007,TMC067,2742000,136400,96600,56,11,,,,,,,,,,
28,LP076701028,7,67,1,SPV007,TMC067,2499900,190900,98500,36,6,,,,,,,,,,
29,LP076701029,7,67,1,SPV007,TMC067,2097800,302900,35200,26,13,,,,,,,,,,
30,LP076701030,7,67,1,SPV007,TMC067,1289700,280900,49100,91,7,,,,,,,,,,
31,LP076701031,7,67,1,SPV007,TMC067,2586200,134600,77300,87,13,,,,,,,,,,
32,LP076701032,7,67,1,SPV007,TMC067,780100,110300,39200,89,7,,,,,,,,,,
33,LP076701033,7,67,1,SPV007,TMC067,982500,272400,63000,89,13,,,,,,,,,,
34,LP076701034,7,67,1,SPV007,TMC067,2821300,122200,41200,55,9,,,,,,,,,,
35,LP076701035,7,67,1,SPV007,TMC067,984200,270300,87100,56,10,,,,,,,,,,
36,LP076702036,7,67,2,SPV007,TMC067,2383200,163000,49300,60,3,,,,,,,,,,
37,LP076702037,7,67,2,SPV007,TMC067,1137300,95300,40900,69,8,,,,,,,,,,
38,LP076702038,7,67,2,SPV007,TMC067,1533800,247900,60700,47,15,,,,,,,,,,
39,LP076702039,7,67,2,SPV007,TMC067,970500,120400,53300,77,13,,,,,,,,,,
40,LP076702040,7,67,2,SPV007,TMC067,1798000,272900,31900,66,9,,,,,,,,,,
41,LP076702041,7,67,2,SPV007,TMC067,2764700,147300,99300,99,14,,,,,,,,,,
42,LP076702042,7,67,2,SPV007,TMC067,2668500,280600,49300,95,5,,,,,,,,,,
43,LP076702043,7,67,2,SPV007,TMC067,2769900,124800,96800,81,5,,,,,,,,,,
44,LP076702044,7,67,2,SPV007,TMC067,876600,81800,97300,69,3,,,,,,,,,,
45,LP076702045,7,67,2,SPV007,TMC067,2969700,207900,48300,26,5,,,,,,,,,,
46,LP076702046,7,67,2,SPV007,TMC067,1304000,190500,83600,91,3,,,,,,,,,,
47,LP076702047,7,67,2,SPV007,TMC067,2729700,117000,38300,89,12,,,,,,,,,,
48,LP076702048,7,67,2,SPV007,TMC067,2559200,228000,106900,92,15,,,,,,,,,,
49,LP076702049,7,67,2,SPV007,TMC067,1886900,292300,43700,74,12,,,,,,,,,,
50,LP076702050,7,67,2,SPV007,TMC067,2766200,106100,35300,36,14,,,,,,,,,,
51,LP076702051,7,67,2,SPV007,TMC067,776100,223500,99000,56,8,,,,,,,,,,
52,LP076702052,7,67,2,SPV007,TMC067,2302400,250000,80200,52,7,,,,,,,,,,
53,LP076702053,7,67,2,SPV007,TMC067,1627700,280200,102000,71,9,,,,,,,,,,
54,LP076702054,7,67,2,SPV007,TMC067,1293000,296700,102200,91,6,,,,,,,,,,
55,LP076702055,7,67,2,SPV007,TMC067,2711700,257500,44600,31,7,,,,,,,,,,
56,LP076702056,7,67,2,SPV007,TMC067,2200700,259600,77200,68,8,,,,,,,,,,
57,LP076702057,7,67,2,SPV007,TMC067,2683400,154800,41400,44,4,,,,,,,,,,
58,LP076702058,7,67,2,SPV007,TMC067,763800,242400,90100,85,12,,,,,,,,,,
59,LP076702059,7,67,2,SPV007,TMC067,1848000,260700,98500,87,14,,,,,,,,,,
60,LP076702060,7,67,2,SPV007,TMC067,1642200,149300,44700,96,11,,,,,,,,,,
61,LP076702061,7,67,2,SPV007,TMC067,2194700,190900,42400,65,13,,,,,,,,,,
62,LP076702062,7,67,2,SPV007,TMC067,1869800,120400,94600,53,6,,,,,,,,,,
63,LP076702063,7,67,2,SPV007,TMC067,2628500,215600,39500,44,8,,,,,,,,,,
64,LP076702064,7,67,2,SPV007,TMC067,780200,205900,107500,84,11,,,,,,,,,,
65,LP076702065,7,67,2,SPV007,TMC067,2623200,93800,69600,29,13,,,,,,,,,,
66,LP076702066,7,67,2,SPV007,TMC067,1409900,85200,27700,27,13,,,,,,,,,,
67,LP076702067,7,67,2,SPV007,TMC067,1534900,291500,62800,87,10,,,,,,,,,,
68,LP076702068,7,67,2,SPV007,TMC067,1109400,158000,69800,29,13,,,,,,,,,,
69,LP076702069,7,67,2,SPV007,TMC067,2675700,290400,70600,39,3,,,,,,,,,,
70,LP076702070,7,67,2,SPV007,TMC067,2179800,231700,76900,90,9,,,,,,,,,,
71,LP076703071,7,67,3,SPV007,TMC067,1738900,202500,71800,67,5,,,,,,,,,,
72,LP076703072,7,67,3,SPV007,TMC067,2394800,206500,83000,92,9,,,,,,,,,,
73,LP076703073,7,67,3,SPV007,TMC067,813900,303400,78000,44,5,,,,,,,,,,
74,LP076703074,7,67,3,SPV007,TMC067,1024900,85200,57600,78,6,,,,,,,,,,
75,LP076703075,7,67,3,SPV007,TMC067,1249800,270500,102300,68,5,,,,,,,,,,
76,LP076703076,7,67,3,SPV007,TMC067,2245100,239000,70000,67,6,,,,,,,,,,
77,LP076703077,7,67,3,SPV007,TMC067,1359000,98500,97300,44,12,,,,,,,,,,
78,LP076703078,7,67,3,SPV007,TMC067,2093000,151700,61100,51,13,,,,,,,,,,
79,LP076703079,7,67,3,SPV007,TMC067,2526200,93700,94400,73,14,,,,,,,,,,
80,LP076703080,7,67,3,SPV007,TMC067,1780800,257800,91200,50,4,,,,,,,,,,
81,LP076703081,7,67,3,SPV007,TMC067,2242500,217700,46000,50,6,,,,,,,,,,
82,LP076703082,7,67,3,SPV007,TMC067,2847800,292500,80600,76,5,,,,,,,,,,
83,LP076703083,7,67,3,SPV007,TMC067,1403200,124700,52000,80,10,,,,,,,,,,
84,LP076703084,7,67,3,SPV007,TMC067,1321600,87300,79200,57,3,,,,,,,,,,
85,LP076703085,7,67,3,SPV007,TMC067,1253200,294300,83800,27,6,,,,,,,,,,
86,LP076703086,7,67,3,SPV007,TMC067,2929000,232800,76100,73,8,,,,,,,,,,
87,LP076703087,7,67,3,SPV007,TMC067,2015500,133600,52300,68,8,,,,,,,,,,
88,LP076703088,7,67,3,SPV007,TMC067,1625100,94400,86200,86,5,,,,,,,,,,
89,LP076703089,7,67,3,SPV007,TMC067,2433600,227000,42300,91,6,,,,,,,,,,
90,LP076703090,7,67,3,SPV007,TMC067,791900,271200,58500,40,4,,,,,,,,,,
91,LP076703091,7,67,3,SPV007,TMC067,1582700,256600,63800,59,9,,,,,,,,,,
92,LP076703092,7,67,3,SPV007,TMC067,2819300,88500,70800,63,13,,,,,,,,,,
93,LP076703093,7,67,3,SPV007,TMC067,1026500,167200,34900,28,7,,,,,,,,,,
94,LP076703094,7,67,3,SPV007,TMC067,1367800,149500,52700,34,12,,,,,,,,,,
95,LP076703095,7,67,3,SPV007,TMC067,1403400,114800,106100,28,12,,,,,,,,,,
96,LP076703096,7,67,3,SPV007,TMC067,1529400,125900,58200,91,10,,,,,,,,,,
97,LP076703097,7,67,3,SPV007,TMC067,2201200,116500,103700,54,7,,,,,,,,,,
98,LP076703098,7,67,3,SPV007,TMC067,1069000,124100,82700,46,6,,,,,,,,,,
99,LP076703099,7,67,3,SPV007,TMC067,892400,123700,59400,68,11,,,,,,,,,,
100,LP076703100,7,67,3,SPV007,TMC067,2088100,105300,32800,54,11,,,,,,,,,,
101,LP076703101,7,67,3,SPV007,TMC067,985900,79700,37900,73,6,,,,,,,,,,
102,LP076703102,7,67,3,SPV007,TMC067,2809500,300400,37000,52,14,,,,,,,,,,
103,LP076703103,7,67,3,SPV007,TMC067,1798500,165700,105700,92,12,,,,,,,,,,
104,LP076703104,7,67,3,SPV007,TMC067,1828000,116900,46700,32,6,,,,,,,,,,
105,LP076703105,7,67,3,SPV007,TMC067,2536100,175700,51800,58,6,,,,,,,,,,
106,LP076704106,7,67,4,SPV007,TMC067,2277000,117000,52000,27,14,,,,,,,,,,
107,LP076704107,7,67,4,SPV007,TMC067,1722600,114000,76300,78,6,,,,,,,,,,
108,LP076704108,7,67,4,SPV007,TMC067,2484500,290500,63600,69,7,,,,,,,,,,
109,LP076704109,7,67,4,SPV007,TMC067,2584100,184700,106500,43,14,,,,,,,,,,
110,LP076704110,7,67,4,SPV007,TMC067,776400,119600,84300,70,10,,,,,,,,,,
111,LP076704111,7,67,4,SPV007,TMC067,2304600,185200,70900,95,12,,,,,,,,,,
112,LP076704112,7,67,4,SPV007,TMC067,2142400,111500,56200,57,4,,,,,,,,,,
113,LP076704113,7,67,4,SPV007,TMC067,1781400,122300,83100,57,9,,,,,,,,,,
114,LP076704114,7,67,4,SPV007,TMC067,1230000,244100,102600,50,13,,,,,,,,,,
115,LP076704115,7,67,4,SPV007,TMC067,2694400,293500,100100,51,15,,,,,,,,,,
116,LP076704116,7,67,4,SPV007,TMC067,1629100,177700,66100,58,13,,,,,,,,,,
117,LP076704117,7,67,4,SPV007,TMC067,2468400,127500,71400,34,3,,,,,,,,,,
118,LP076704118,7,67,4,SPV007,TMC067,2349900,124800,77500,55,13,,,,,,,,,,
119,LP076704119,7,67,4,SPV007,TMC067,1735100,266000,68300,88,8,,,,,,,,,,
120,LP076704120,7,67,4,SPV007,TMC067,1076700,233900,63000,86,13,,,,,,,,,,
121,LP076704121,7,67,4,SPV007,TMC067,852500,180600,58500,77,9,,,,,,,,,,
122,LP076704122,7,67,4,SPV007,TMC067,2608600,291200,34400,88,13,,,,,,,,,,
123,LP076704123,7,67,4,SPV007,TMC067,858300,151000,104600,55,11,,,,,,,,,,
124,LP076704124,7,67,4,SPV007,TMC067,1287000,193300,78300,57,9,,,,,,,,,,
125,LP076704125,7,67,4,SPV007,TMC067,1121500,161600,38500,30,9,,,,,,,,,,
126,LP076704126,7,67,4,SPV007,TMC067,2038500,296800,80400,90,8,,,,,,,,,,
127,LP076704127,7,67,4,SPV007,TMC067,1914800,270200,84400,99,14,,,,,,,,,,
128,LP076704128,7,67,4,SPV007,TMC067,2351300,302800,50800,77,6,,,,,,,,,,
129,LP076704129,7,67,4,SPV007,TMC067,1072400,132100,51800,26,14,,,,,,,,,,
130,LP076704130,7,67,4,SPV007,TMC067,1604200,190400,56500,61,11,,,,,,,,,,
131,LP076704131,7,67,4,SPV007,TMC067,2107400,151400,97900,55,15,,,,,,,,,,
132,LP076704132,7,67,4,SPV007,TMC067,1878300,272000,102300,87,15,,,,,,,,,,
133,LP076704133,7,67,4,SPV007,TMC067,1744400,256300,30500,34,6,,,,,,,,,,
134,LP076704134,7,67,4,SPV007,TMC067,2961000,123900,77900,27,6,,,,,,,,,,
135,LP076704135,7,67,4,SPV007,TMC067,1876700,90000,34500,54,9,,,,,,,,,,
136,LP076704136,7,67,4,SPV007,TMC067,2979600,249500,62700,69,6,,,,,,,,,,
137,LP076704137,7,67,4,SPV007,TMC067,1282000,124800,86100,27,11,,,,,,,,,,
138,LP076704138,7,67,4,SPV007,TMC067,2841600,277400,91200,58,9,,,,,,,,,,
139,LP076704139,7,67,4,SPV007,TMC067,2167900,90500,42600,45,9,,,,,,,,,,
140,LP076704140,7,67,4,SPV007,TMC067,1469500,201300,35500,46,13,,,,,,,,,,
141,LP076705141,7,67,5,SPV007,TMC067,2769000,261600,90300,77,6,,,,,,,,,,
142,LP076705142,7,67,5,SPV007,TMC067,1572400,153000,89700,62,11,,,,,,,,,,
143,LP076705143,7,67,5,SPV007,TMC067,1663000,97800,99800,91,15,,,,,,,,,,
144,LP076705144,7,67,5,SPV007,TMC067,800700,290000,95400,27,6,,,,,,,,,,
145,LP076705145,7,67,5,SPV007,TMC067,2520500,165600,83000,25,12,,,,,,,,,,
146,LP076705146,7,67,5,SPV007,TMC067,2988900,170000,78700,89,9,,,,,,,,,,
147,LP076705147,7,67,5,SPV007,TMC067,2928500,114200,84200,68,6,,,,,,,,,,
148,LP076705148,7,67,5,SPV007,TMC067,2715500,145300,36000,61,12,,,,,,,,,,
149,LP076705149,7,67,5,SPV007,TMC067,1837400,88300,76700,98,10,,,,,,,,,,
150,LP076705150,7,67,5,SPV007,TMC067,2216600,263600,70000,59,5,,,,,,,,,,
151,LP076705151,7,67,5,SPV007,TMC067,2228700,182100,60100,61,7,,,,,,,,,,
152,LP076705152,7,67,5,SPV007,TMC067,2200000,297300,61800,43,13,,,,,,,,,,
153,LP076705153,7,67,5,SPV007,TMC067,793300,185100,95500,28,5,,,,,,,,,,
154,LP076705154,7,67,5,SPV007,TMC067,2503400,236600,72100,31,9,,,,,,,,,,
155,LP076705155,7,67,5,SPV007,TMC067,2028700,164700,61500,42,10,,,,,,,,,,
156,LP076705156,7,67,5,SPV007,TMC067,1289900,172200,60100,54,8,,,,,,,,,,
157,LP076705157,7,67,5,SPV007,TMC067,1209100,115900,53600,66,15,,,,,,,,,,
158,LP076705158,7,67,5,SPV007,TMC067,2716600,105800,49600,53,6,,,,,,,,,,
159,LP076705159,7,67,5,SPV007,TMC067,1247800,263000,46600,97,9,,,,,,,,,,
160,LP076705160,7,67,5,SPV007,TMC067,1469700,158500,91800,61,3,,,,,,,,,,
161,LP076705161,7,67,5,SPV007,TMC067,1815800,217200,84100,68,7,,,,,,,,,,
162,LP076705162,7,67,5,SPV007,TMC067,899700,255800,91000,96,4,,,,,,,,,,
163,LP076705163,7,67,5,SPV007,TMC067,1858300,201500,89900,79,13,,,,,,,,,,
164,LP076705164,7,67,5,SPV007,TMC067,2748400,115400,96400,91,9,,,,,,,,,,
165,LP076705165,7,67,5,SPV007,TMC067,2609900,231900,99500,53,9,,,,,,,,,,
166,LP076705166,7,67,5,SPV007,TMC067,1324700,139600,53500,64,4,,,,,,,,,,
167,LP076705167,7,67,5,SPV007,TMC067,2509600,90100,55000,97,5,,,,,,,,,,
168,LP076705168,7,67,5,SPV007,TMC067,895100,119000,70100,34,15,,,,,,,,,,
169,LP076705169,7,67,5,SPV007,TMC067,2409100,250200,83900,59,11,,,,,,,,,,
170,LP076705170,7,67,5,SPV007,TMC067,1500900,102600,61600,63,13,,,,,,,,,,
171,LP076705171,7,67,5,SPV007,TMC067,830800,192100,64200,83,12,,,,,,,,,,
172,LP076705172,7,67,5,SPV007,TMC067,2721800,216900,84100,49,11,,,,,,,,,,
173,LP076705173,7,67,5,SPV007,TMC067,1332200,111000,87500,29,13,,,,,,,,,,
174,LP076705174,7,67,5,SPV007,TMC067,1508500,236300,62800,81,14,,,,,,,,,,
175,LP076705175,7,67,5,SPV007,TMC067,2494700,206700,34800,72,7,,,,,,,,,,
176,LP076706176,7,67,6,SPV007,TMC067,1744000,132100,92000,86,8,,,,,,,,,,
177,LP076706177,7,67,6,SPV007,TMC067,1098900,141100,79100,27,11,,,,,,,,,,
178,LP076706178,7,67,6,SPV007,TMC067,1170100,151700,38800,57,7,,,,,,,,,,
179,LP076706179,7,67,6,SPV007,TMC067,2025600,220300,79000,95,13,,,,,,,,,,
180,LP076706180,7,67,6,SPV007,TMC067,2256700,203300,41300,88,3,,,,,,,,,,
181,LP076706181,7,67,6,SPV007,TMC067,2731000,206400,33800,98,12,,,,,,,,,,
182,LP076706182,7,67,6,SPV007,TMC067,1424400,170200,93200,91,9,,,,,,,,,,
183,LP076706183,7,67,6,SPV007,TMC067,1858700,180100,34900,61,12,,,,,,,,,,
184,LP076706184,7,67,6,SPV007,TMC067,2966000,123900,45800,43,5,,,,,,,,,,
185,LP076706185,7,67,6,SPV007,TMC067,1468600,132500,53300,41,7,,,,,,,,,,
186,LP076706186,7,67,6,SPV007,TMC067,1866400,93600,87200,51,10,,,,,,,,,,
187,LP076706187,7,67,6,SPV007,TMC067,3009300,255700,90100,54,15,,,,,,,,,,
188,LP076706188,7,67,6,SPV007,TMC067,1214900,233500,36200,98,12,,,,,,,,,,
189,LP076706189,7,67,6,SPV007,TMC067,1505800,162000,54200,64,13,,,,,,,,,,
190,LP076706190,7,67,6,SPV007,TMC067,1867200,196700,49800,98,8,,,,,,,,,,
1,LP076801001,7,68,1,SPV007,TMC068,1176200,305000,70200,96,8,,,,,,,,,,
2,LP076801002,7,68,1,SPV007,TMC068,2784000,240600,37000,98,7,,,,,,,,,,
3,LP076801003,7,68,1,SPV007,TMC068,1668200,129600,101800,84,4,,,,,,,,,,
4,LP076801004,7,68,1,SPV007,TMC068,1595400,110300,43400,90,3,,,,,,,,,,
5,LP076801005,7,68,1,SPV007,TMC068,1245800,95100,98700,41,6,,,,,,,,,,
6,LP076801006,7,68,1,SPV007,TMC068,2888600,222600,64600,30,15,,,,,,,,,,
7,LP076801007,7,68,1,SPV007,TMC068,1754300,202700,57400,62,13,,,,,,,,,,
8,LP076801008,7,68,1,SPV007,TMC068,2880200,136200,33900,78,12,,,,,,,,,,
9,LP076801009,7,68,1,SPV007,TMC068,1279500,247800,61800,42,15,,,,,,,,,,
10,LP076801010,7,68,1,SPV007,TMC068,993300,275200,78700,67,3,,,,,,,,,,
11,LP076801011,7,68,1,SPV007,TMC068,1455800,200000,35300,59,4,,,,,,,,,,
12,LP076801012,7,68,1,SPV007,TMC068,1609600,212300,69900,60,12,,,,,,,,,,
13,LP076801013,7,68,1,SPV007,TMC068,1049200,195200,67200,67,10,,,,,,,,,,
14,LP076801014,7,68,1,SPV007,TMC068,2607000,116100,74400,27,14,,,,,,,,,,
15,LP076801015,7,68,1,SPV007,TMC068,1312100,208600,75300,36,6,,,,,,,,,,
16,LP076801016,7,68,1,SPV007,TMC068,1098000,82500,90300,87,13,,,,,,,,,,
17,LP076801017,7,68,1,SPV007,TMC068,1163400,286800,100400,55,12,,,,,,,,,,
18,LP076801018,7,68,1,SPV007,TMC068,2051200,123800,44200,45,15,,,,,,,,,,
19,LP076801019,7,68,1,SPV007,TMC068,831800,262800,41300,88,4,,,,,,,,,,
20,LP076801020,7,68,1,SPV007,TMC068,1444900,196400,57000,68,13,,,,,,,,,,
21,LP076801021,7,68,1,SPV007,TMC068,2348600,268800,102700,43,4,,,,,,,,,,
22,LP076801022,7,68,1,SPV007,TMC068,2088800,218400,94700,54,5,,,,,,,,,,
23,LP076801023,7,68,1,SPV007,TMC068,2018600,274600,93400,99,9,,,,,,,,,,
24,LP076801024,7,68,1,SPV007,TMC068,2413600,284300,32800,26,5,,,,,,,,,,
25,LP076801025,7,68,1,SPV007,TMC068,2434900,195700,53100,71,7,,,,,,,,,,
26,LP076801026,7,68,1,SPV007,TMC068,2423200,222800,96300,32,3,,,,,,,,,,
27,LP076801027,7,68,1,SPV007,TMC068,1578000,281200,66800,90,10,,,,,,,,,,
28,LP076801028,7,68,1,SPV007,TMC068,2960300,264800,90800,94,5,,,,,,,,,,
29,LP076801029,7,68,1,SPV007,TMC068,2804400,117800,73600,29,10,,,,,,,,,,
30,LP076801030,7,68,1,SPV007,TMC068,2353600,292000,94600,81,10,,,,,,,,,,
31,LP076801031,7,68,1,SPV007,TMC068,2713800,181700,71700,62,13,,,,,,,,,,
32,LP076801032,7,68,1,SPV007,TMC068,1534300,148500,63400,46,9,,,,,,,,,,
33,LP076801033,7,68,1,SPV007,TMC068,2752600,95300,28300,37,8,,,,,,,,,,
34,LP076801034,7,68,1,SPV007,TMC068,1079100,117200,32200,58,5,,,,,,,,,,
35,LP076801035,7,68,1,SPV007,TMC068,1993800,190700,68700,55,14,,,,,,,,,,
36,LP076802036,7,68,2,SPV007,TMC068,2660800,150200,64700,32,9,,,,,,,,,,
37,LP076802037,7,68,2,SPV007,TMC068,1116600,212900,72700,81,8,,,,,,,,,,
38,LP076802038,7,68,2,SPV007,TMC068,959700,291900,70900,92,11,,,,,,,,,,
39,LP076802039,7,68,2,SPV007,TMC068,2498400,204900,95800,43,12,,,,,,,,,,
40,LP076802040,7,68,2,SPV007,TMC068,1629300,167400,76600,84,9,,,,,,,,,,
41,LP076802041,7,68,2,SPV007,TMC068,1805200,258400,101200,85,15,,,,,,,,,,
42,LP076802042,7,68,2,SPV007,TMC068,922100,286900,47100,37,11,,,,,,,,,,
43,LP076802043,7,68,2,SPV007,TMC068,2857300,204900,36400,32,3,,,,,,,,,,
44,LP076802044,7,68,2,SPV007,TMC068,1170500,91600,53700,53,14,,,,,,,,,,
45,LP076802045,7,68,2,SPV007,TMC068,1985300,166000,51600,58,13,,,,,,,,,,
46,LP076802046,7,68,2,SPV007,TMC068,1086800,224100,76900,61,8,,,,,,,,,,
47,LP076802047,7,68,2,SPV007,TMC068,2141400,298200,40200,73,15,,,,,,,,,,
48,LP076802048,7,68,2,SPV007,TMC068,786700,254000,92700,30,10,,,,,,,,,,
49,LP076802049,7,68,2,SPV007,TMC068,1316900,118100,32900,64,14,,,,,,,,,,
50,LP076802050,7,68,2,SPV007,TMC068,1596500,239700,57100,78,11,,,,,,,,,,
51,LP076802051,7,68,2,SPV007,TMC068,1672500,123400,88900,53,3,,,,,,,,,,
52,LP076802052,7,68,2,SPV007,TMC068,1342100,259700,59900,96,7,,,,,,,,,,
53,LP076802053,7,68,2,SPV007,TMC068,1966400,111600,64500,58,9,,,,,,,,,,
54,LP076802054,7,68,2,SPV007,TMC068,1623800,145200,34800,26,14,,,,,,,,,,
55,LP076802055,7,68,2,SPV007,TMC068,854800,255400,46100,73,8,,,,,,,,,,
56,LP076802056,7,68,2,SPV007,TMC068,1767500,178900,101300,87,8,,,,,,,,,,
57,LP076802057,7,68,2,SPV007,TMC068,1570600,239400,63400,43,13,,,,,,,,,,
58,LP076802058,7,68,2,SPV007,TMC068,1117600,305100,98200,26,3,,,,,,,,,,
59,LP076802059,7,68,2,SPV007,TMC068,1662300,251000,94500,31,11,,,,,,,,,,
60,LP076802060,7,68,2,SPV007,TMC068,2668700,150400,102900,86,12,,,,,,,,,,
61,LP076802061,7,68,2,SPV007,TMC068,1739400,260500,58000,37,12,,,,,,,,,,
62,LP076802062,7,68,2,SPV007,TMC068,2754200,184000,40700,78,12,,,,,,,,,,
63,LP076802063,7,68,2,SPV007,TMC068,2514600,145800,74800,29,12,,,,,,,,,,
64,LP076802064,7,68,2,SPV007,TMC068,1623500,192800,73200,81,11,,,,,,,,,,
65,LP076802065,7,68,2,SPV007,TMC068,1659800,148400,62200,50,3,,,,,,,,,,
66,LP076802066,7,68,2,SPV007,TMC068,1579700,78400,39200,65,5,,,,,,,,,,
67,LP076802067,7,68,2,SPV007,TMC068,2756800,261300,42300,64,12,,,,,,,,,,
68,LP076802068,7,68,2,SPV007,TMC068,809700,279700,101300,47,4,,,,,,,,,,
69,LP076802069,7,68,2,SPV007,TMC068,1040300,167200,80400,83,13,,,,,,,,,,
70,LP076802070,7,68,2,SPV007,TMC068,2723400,174200,38000,31,6,,,,,,,,,,
71,LP076803071,7,68,3,SPV007,TMC068,2776900,267900,29100,83,12,,,,,,,,,,
72,LP076803072,7,68,3,SPV007,TMC068,859700,263100,80600,100,9,,,,,,,,,,
73,LP076803073,7,68,3,SPV007,TMC068,1787000,247400,89600,48,7,,,,,,,,,,
74,LP076803074,7,68,3,SPV007,TMC068,1385700,125800,73300,77,14,,,,,,,,,,
75,LP076803075,7,68,3,SPV007,TMC068,2800200,202400,64300,70,3,,,,,,,,,,
76,LP076803076,7,68,3,SPV007,TMC068,1623400,157300,73500,77,3,,,,,,,,,,
77,LP076803077,7,68,3,SPV007,TMC068,2778300,167300,65800,49,13,,,,,,,,,,
78,LP076803078,7,68,3,SPV007,TMC068,2294200,133400,35200,29,5,,,,,,,,,,
79,LP076803079,7,68,3,SPV007,TMC068,2149400,135000,86700,79,6,,,,,,,,,,
80,LP076803080,7,68,3,SPV007,TMC068,2547600,281500,70600,49,7,,,,,,,,,,
81,LP076803081,7,68,3,SPV007,TMC068,1204700,188000,72900,44,7,,,,,,,,,,
82,LP076803082,7,68,3,SPV007,TMC068,2546900,113500,57700,64,10,,,,,,,,,,
83,LP076803083,7,68,3,SPV007,TMC068,904900,295700,80100,51,13,,,,,,,,,,
84,LP076803084,7,68,3,SPV007,TMC068,2160200,203000,62400,38,12,,,,,,,,,,
85,LP076803085,7,68,3,SPV007,TMC068,1348600,290200,46200,80,10,,,,,,,,,,
86,LP076803086,7,68,3,SPV007,TMC068,2187800,279400,100600,36,8,,,,,,,,,,
